filename_adv,type_adv,RA_center_adv,DEC_center_adv,sig_adv,Nr_adv,RA_adv,DEC_adv,Roll_adv,base_name,attack,level,filename_gen,type_gen,RA_center_gen,DEC_center_gen,sig_gen,Nr_gen,RA_gen,DEC_gen,Roll_gen,RA_error,DEC_error,Roll_error
20090717_184901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,190.0,5.0,0.00038814,7.0,184.0937,-1.7798,157.6122,20090717_184901_s4h1A.fts,gaussian_blur,very_subtle,20090717_184901_s4h1A.fts,genuine,190.0,5.0,0.00038532,7.0,184.0927,-1.7791,157.6315,0.0010000000000047748,-0.000700000000000145,-0.019299999999986994
20090717_212901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,,,,,,,,20090717_212901_s4h1A.fts,gaussian_blur,very_subtle,20090717_212901_s4h1A.fts,genuine,190.0,5.0,0.00039173,9.0,184.2011,-1.8265,157.6268,,,
20090717_220901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,,,,,,,,20090717_220901_s4h1A.fts,gaussian_blur,very_subtle,20090717_220901_s4h1A.fts,genuine,190.0,5.0,0.00043054,9.0,184.2282,-1.8382,157.6344,,,
20090718_044901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,,,,,,,,20090718_044901_s4h1A.fts,gaussian_blur,very_subtle,20090718_044901_s4h1A.fts,genuine,,,,,,,,,,
20090718_052901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,,,,,,,,20090718_052901_s4h1A.fts,gaussian_blur,very_subtle,20090718_052901_s4h1A.fts,genuine,190.0,5.0,0.00043985,9.0,184.525,-1.9634,157.6501,,,
20090718_064901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,,,,,,,,20090718_064901_s4h1A.fts,gaussian_blur,very_subtle,20090718_064901_s4h1A.fts,genuine,190.0,5.0,0.00043378,9.0,184.5794,-1.9857,157.6611,,,
20090718_072901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,,,,,,,,20090718_072901_s4h1A.fts,gaussian_blur,very_subtle,20090718_072901_s4h1A.fts,genuine,190.0,5.0,0.0012623,10.0,184.6046,-1.9979,157.6527,,,
20090718_080901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,,,,,,,,20090718_080901_s4h1A.fts,gaussian_blur,very_subtle,20090718_080901_s4h1A.fts,genuine,190.0,5.0,0.00029796,8.0,184.6317,-2.0105,157.6524,,,
20090718_084901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,,,,,,,,20090718_084901_s4h1A.fts,gaussian_blur,very_subtle,20090718_084901_s4h1A.fts,genuine,190.0,5.0,0.0011835,10.0,184.6581,-2.0208,157.6511,,,
20090718_100901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,,,,,,,,20090718_100901_s4h1A.fts,gaussian_blur,very_subtle,20090718_100901_s4h1A.fts,genuine,190.0,5.0,0.0032677,11.0,184.7124,-2.0432,157.6566,,,
20090718_104901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,190.0,5.0,0.0014522,9.0,184.7419,-2.0574,157.6624,20090718_104901_s4h1A.fts,gaussian_blur,very_subtle,20090718_104901_s4h1A.fts,genuine,190.0,5.0,0.00096513,9.0,184.7399,-2.0544,157.6667,0.001999999999981128,-0.0030000000000001137,-0.004300000000000637
20090718_112901_s4h1A__gaussian_blur__very_subtle.fts,adversarial,190.0,5.0,0.0010868,11.0,184.7672,-2.0686,157.6648,20090718_112901_s4h1A.fts,gaussian_blur,very_subtle,20090718_112901_s4h1A.fts,genuine,190.0,5.0,0.0010717,11.0,184.766,-2.0657,157.662,0.0012000000000114142,-0.0028999999999999027,0.0028000000000076852
