filename_adv,type_adv,RA_center_adv,DEC_center_adv,sig_adv,Nr_adv,RA_adv,DEC_adv,Roll_adv,base_name,attack,level,filename_gen,type_gen,RA_center_gen,DEC_center_gen,sig_gen,Nr_gen,RA_gen,DEC_gen,Roll_gen,RA_error,DEC_error,Roll_error
20090507_072901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00047256,15.0,110.5587,22.0527,172.9564,20090507_072901_s4h1A.fts,star_spoofing,subtle,20090507_072901_s4h1A.fts,genuine,110.0,25.0,0.0011427,28.0,110.5598,22.0524,172.9438,-0.0010999999999938836,0.00030000000000285354,0.012599999999991951
20090507_080901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00088716,18.0,110.5901,22.0489,172.9428,20090507_080901_s4h1A.fts,star_spoofing,subtle,20090507_080901_s4h1A.fts,genuine,110.0,25.0,0.00035785,21.0,110.5909,22.0487,172.9285,-0.0007999999999981355,0.00019999999999953388,0.014299999999991542
20090507_084901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0012186,19.0,110.6215,22.0456,172.935,20090507_084901_s4h1A.fts,star_spoofing,subtle,20090507_084901_s4h1A.fts,genuine,120.0,25.0,0.0013909,18.0,110.6224,22.0452,172.9195,-0.0009000000000014552,0.00039999999999906777,0.015500000000002956
20090507_092901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00091601,18.0,110.6531,22.0426,172.9268,20090507_092901_s4h1A.fts,star_spoofing,subtle,20090507_092901_s4h1A.fts,genuine,110.0,25.0,0.0011683,27.0,110.6538,22.0422,172.9296,-0.0007000000000090267,0.00039999999999906777,-0.0028000000000076852
20090507_100901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0012268,19.0,110.6844,22.0389,172.9187,20090507_100901_s4h1A.fts,star_spoofing,subtle,20090507_100901_s4h1A.fts,genuine,120.0,25.0,0.00048191,12.0,110.6857,22.0388,172.9061,-0.001300000000000523,0.00010000000000331966,0.012599999999991951
20090507_104901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00097953,18.0,110.7155,22.0339,172.9035,20090507_104901_s4h1A.fts,star_spoofing,subtle,20090507_104901_s4h1A.fts,genuine,110.0,25.0,0.00038343,21.0,110.7161,22.0337,172.8859,-0.0005999999999914962,0.00019999999999953388,0.017600000000015825
20090507_112901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0012305,19.0,110.7478,22.0287,172.8779,20090507_112901_s4h1A.fts,star_spoofing,subtle,20090507_112901_s4h1A.fts,genuine,110.0,25.0,0.00067952,25.0,110.7476,22.0286,172.8772,0.00019999999999242846,9.999999999976694e-05,0.0007000000000232376
20090507_120901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00038092,15.0,110.7792,22.0247,172.8631,20090507_120901_s4h1A.fts,star_spoofing,subtle,20090507_120901_s4h1A.fts,genuine,110.0,25.0,0.0012493,28.0,110.7791,22.0248,172.8614,0.00010000000000331966,-9.999999999976694e-05,0.0016999999999995907
20090507_124901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00098883,17.0,110.8104,22.0214,172.8607,20090507_124901_s4h1A.fts,star_spoofing,subtle,20090507_124901_s4h1A.fts,genuine,110.0,25.0,0.0012299,28.0,110.8105,22.0212,172.8571,-0.00010000000000331966,0.00019999999999953388,0.0036000000000058208
20090507_132901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00038778,15.0,110.8415,22.0167,172.8417,20090507_132901_s4h1A.fts,star_spoofing,subtle,20090507_132901_s4h1A.fts,genuine,110.0,25.0,0.0004613,22.0,110.8415,22.0165,172.839,0.0,0.00019999999999953388,0.0027000000000043656
20090507_140901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00034801,15.0,110.872,22.0123,172.8414,20090507_140901_s4h1A.fts,star_spoofing,subtle,20090507_140901_s4h1A.fts,genuine,110.0,25.0,0.0012078,29.0,110.873,22.0116,172.8399,-0.0010000000000047748,0.0006999999999983686,0.0014999999999929514
20090507_144901_s4h1A__star_spoofing__subtle.fts,adversarial,120.0,25.0,0.0010738,14.0,110.9032,22.0083,172.8305,20090507_144901_s4h1A.fts,star_spoofing,subtle,20090507_144901_s4h1A.fts,genuine,110.0,25.0,0.00039461,22.0,110.9043,22.0083,172.8147,-0.0011000000000080945,0.0,0.015800000000012915
20090507_152901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00033231,15.0,110.9345,22.0044,172.8199,20090507_152901_s4h1A.fts,star_spoofing,subtle,20090507_152901_s4h1A.fts,genuine,110.0,25.0,0.00029893,21.0,110.9352,22.0039,172.8195,-0.0006999999999948159,0.0004999999999988347,0.0003999999999848569
20090507_160901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00039384,16.0,110.966,21.9998,172.8059,20090507_160901_s4h1A.fts,star_spoofing,subtle,20090507_160901_s4h1A.fts,genuine,110.0,25.0,0.00092389,26.0,110.9666,21.9994,172.7923,-0.0006000000000057071,0.00039999999999906777,0.013599999999996726
20090507_164901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0012477,21.0,110.9986,21.9961,172.788,20090507_164901_s4h1A.fts,star_spoofing,subtle,20090507_164901_s4h1A.fts,genuine,110.0,25.0,0.00078744,25.0,110.9984,21.9963,172.7843,0.00019999999999242846,-0.0002000000000030866,0.0037000000000091404
20090507_172901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0003983,16.0,111.0294,21.9917,172.7725,20090507_172901_s4h1A.fts,star_spoofing,subtle,20090507_172901_s4h1A.fts,genuine,110.0,25.0,0.00028479,21.0,111.0293,21.9917,172.7669,9.99999999891088e-05,0.0,0.0056000000000153705
20090507_180901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0003866,14.0,111.0596,21.9877,172.7707,20090507_180901_s4h1A.fts,star_spoofing,subtle,20090507_180901_s4h1A.fts,genuine,110.0,25.0,0.00077259,25.0,111.0605,21.9874,172.7574,-0.0009000000000014552,0.0002999999999993008,0.013300000000015189
20090507_184901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0004822,17.0,111.0917,21.9827,172.7485,20090507_184901_s4h1A.fts,star_spoofing,subtle,20090507_184901_s4h1A.fts,genuine,110.0,25.0,0.0012453,28.0,111.0913,21.9817,172.757,0.00039999999999906777,0.0010000000000012221,-0.008499999999997954
20090507_192901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00038098,16.0,111.1232,21.9788,172.7429,20090507_192901_s4h1A.fts,star_spoofing,subtle,20090507_192901_s4h1A.fts,genuine,110.0,25.0,0.00054175,24.0,111.1229,21.9789,172.7334,0.0002999999999957481,-9.999999999976694e-05,0.009500000000002728
20090507_200901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00088572,18.0,111.1541,21.9746,172.7304,20090507_200901_s4h1A.fts,star_spoofing,subtle,20090507_200901_s4h1A.fts,genuine,110.0,25.0,0.00031533,21.0,111.1539,21.9746,172.7262,0.0002000000000066393,0.0,0.004199999999997317
20090507_204901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0008193,18.0,111.1843,21.9704,172.7237,20090507_204901_s4h1A.fts,star_spoofing,subtle,20090507_204901_s4h1A.fts,genuine,110.0,25.0,0.00042032,22.0,111.185,21.9701,172.7128,-0.0007000000000090267,0.00030000000000285354,0.010900000000020782
20090507_212901_s4h1A__star_spoofing__subtle.fts,adversarial,120.0,25.0,0.0011016,13.0,111.2162,21.9652,172.7055,20090507_212901_s4h1A.fts,star_spoofing,subtle,20090507_212901_s4h1A.fts,genuine,110.0,25.0,0.0011521,26.0,111.2167,21.9657,172.6992,-0.0005000000000023874,-0.0004999999999988347,0.006300000000010186
20090507_220901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00081244,18.0,111.2481,21.9614,172.6933,20090507_220901_s4h1A.fts,star_spoofing,subtle,20090507_220901_s4h1A.fts,genuine,110.0,25.0,0.0010149,28.0,111.2478,21.9617,172.6912,0.0002999999999957481,-0.0002999999999993008,0.0020999999999844476
20090507_224901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0007893,17.0,111.2792,21.9576,172.6835,20090507_224901_s4h1A.fts,star_spoofing,subtle,20090507_224901_s4h1A.fts,genuine,110.0,25.0,0.0010186,27.0,111.2793,21.9577,172.678,-0.00010000000000331966,-9.999999999976694e-05,0.005500000000012051
20090507_232901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00085143,18.0,111.3101,21.9528,172.6608,20090507_232901_s4h1A.fts,star_spoofing,subtle,20090507_232901_s4h1A.fts,genuine,110.0,25.0,0.0011286,27.0,111.3102,21.9532,172.6677,-9.99999999891088e-05,-0.00039999999999906777,-0.0069000000000016826
20090508_000901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00083221,17.0,111.3419,21.9482,172.656,20090508_000901_s4h1A.fts,star_spoofing,subtle,20090508_000901_s4h1A.fts,genuine,110.0,25.0,0.0013147,28.0,111.3419,21.9482,172.6503,0.0,0.0,0.00570000000001869
20090508_004901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00084331,17.0,111.3729,21.9444,172.6399,20090508_004901_s4h1A.fts,star_spoofing,subtle,20090508_004901_s4h1A.fts,genuine,110.0,25.0,0.001006,28.0,111.3728,21.9443,172.6396,0.00010000000000331966,0.00010000000000331966,0.00030000000000995897
20090508_012901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00082994,17.0,111.4044,21.9397,172.6337,20090508_012901_s4h1A.fts,star_spoofing,subtle,20090508_012901_s4h1A.fts,genuine,110.0,25.0,0.0010555,27.0,111.4044,21.94,172.6262,0.0,-0.00030000000000285354,0.007499999999993179
20090508_020901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00089271,17.0,111.4356,21.9355,172.6191,20090508_020901_s4h1A.fts,star_spoofing,subtle,20090508_020901_s4h1A.fts,genuine,110.0,25.0,0.0011176,27.0,111.4353,21.9357,172.6153,0.0002999999999957481,-0.00019999999999953388,0.00380000000001246
20090508_024901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00080847,17.0,111.467,21.9309,172.6098,20090508_024901_s4h1A.fts,star_spoofing,subtle,20090508_024901_s4h1A.fts,genuine,110.0,25.0,0.00037018,21.0,111.4671,21.931,172.6104,-0.00010000000000331966,-9.999999999976694e-05,-0.0005999999999914962
20090508_032901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00087983,19.0,111.4986,21.9274,172.5989,20090508_032901_s4h1A.fts,star_spoofing,subtle,20090508_032901_s4h1A.fts,genuine,110.0,25.0,0.00034929,21.0,111.4982,21.9278,172.5908,0.00039999999999906777,-0.0004000000000026205,0.008099999999984675
20090508_040901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00068595,17.0,111.5298,21.9228,172.5906,20090508_040901_s4h1A.fts,star_spoofing,subtle,20090508_040901_s4h1A.fts,genuine,110.0,25.0,0.00047959,22.0,111.5297,21.9232,172.5869,9.99999999891088e-05,-0.0004000000000026205,0.0036999999999807187
20090508_044901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00016606,13.0,111.5613,21.9186,172.5723,20090508_044901_s4h1A.fts,star_spoofing,subtle,20090508_044901_s4h1A.fts,genuine,110.0,25.0,0.00036298,22.0,111.5609,21.9186,172.5642,0.00039999999999906777,0.0,0.008100000000013097
20090508_052901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00095364,18.0,111.5928,21.9139,172.5608,20090508_052901_s4h1A.fts,star_spoofing,subtle,20090508_052901_s4h1A.fts,genuine,180.0,-65.0,0.0011399,24.0,111.5921,21.9137,172.5581,0.0006999999999948159,0.0002000000000030866,0.0027000000000043656
20090508_060901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00065002,18.0,111.6236,21.9104,172.5535,20090508_060901_s4h1A.fts,star_spoofing,subtle,20090508_060901_s4h1A.fts,genuine,110.0,25.0,0.0010875,24.0,111.6234,21.9107,172.5443,0.00019999999999242846,-0.0002999999999993008,0.009200000000021191
20090508_064901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00016827,15.0,111.655,21.9053,172.5416,20090508_064901_s4h1A.fts,star_spoofing,subtle,20090508_064901_s4h1A.fts,genuine,110.0,25.0,0.00045852,21.0,111.6546,21.9053,172.537,0.00039999999999906777,0.0,0.004599999999982174
20090508_072901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00018013,14.0,111.6862,21.901,172.5294,20090508_072901_s4h1A.fts,star_spoofing,subtle,20090508_072901_s4h1A.fts,genuine,110.0,25.0,0.00036925,19.0,111.6858,21.9012,172.5191,0.00039999999999906777,-0.00019999999999953388,0.010300000000000864
20090508_080901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00063027,18.0,111.7174,21.8967,172.5156,20090508_080901_s4h1A.fts,star_spoofing,subtle,20090508_080901_s4h1A.fts,genuine,110.0,25.0,0.00085173,27.0,111.7169,21.8965,172.5129,0.0005000000000023874,0.00019999999999953388,0.0027000000000043656
20090508_084901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00017921,14.0,111.7483,21.8923,172.5014,20090508_084901_s4h1A.fts,star_spoofing,subtle,20090508_084901_s4h1A.fts,genuine,110.0,25.0,0.00091629,27.0,111.748,21.8925,172.4966,0.0002999999999957481,-0.00019999999999953388,0.004799999999988813
20090508_092901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00098713,18.0,111.7795,21.8877,172.4903,20090508_092901_s4h1A.fts,star_spoofing,subtle,20090508_092901_s4h1A.fts,genuine,180.0,5.0,0.0006592,24.0,111.7794,21.8874,172.4898,0.00010000000000331966,0.0002999999999993008,0.0004999999999881766
20090508_100901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00074382,17.0,111.8105,21.8844,172.4811,20090508_100901_s4h1A.fts,star_spoofing,subtle,20090508_100901_s4h1A.fts,genuine,110.0,25.0,0.00094616,29.0,111.811,21.8842,172.4847,-0.0005000000000023874,0.00019999999999953388,-0.0036000000000058208
20090508_104901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.001479,20.0,111.8418,21.8796,172.4707,20090508_104901_s4h1A.fts,star_spoofing,subtle,20090508_104901_s4h1A.fts,genuine,110.0,25.0,0.00065778,25.0,111.8415,21.8797,172.4652,0.00030000000000995897,-9.999999999976694e-05,0.005499999999983629
20090508_112901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00028415,16.0,111.8727,21.8746,172.4548,20090508_112901_s4h1A.fts,star_spoofing,subtle,20090508_112901_s4h1A.fts,genuine,110.0,25.0,0.00066588,25.0,111.8733,21.875,172.4509,-0.0006000000000057071,-0.00039999999999906777,0.0039000000000157797
20090508_120901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0011524,21.0,111.9042,21.8707,172.4389,20090508_120901_s4h1A.fts,star_spoofing,subtle,20090508_120901_s4h1A.fts,genuine,110.0,25.0,0.00091098,30.0,111.9043,21.8706,172.4365,-0.00010000000000331966,9.999999999976694e-05,0.0023999999999944066
20090508_124901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00093798,17.0,111.936,21.8659,172.429,20090508_124901_s4h1A.fts,star_spoofing,subtle,20090508_124901_s4h1A.fts,genuine,110.0,25.0,0.00098509,26.0,111.9357,21.8659,172.4271,0.00030000000000995897,0.0,0.00190000000000623
20090508_132901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0013929,20.0,111.9667,21.8623,172.4162,20090508_132901_s4h1A.fts,star_spoofing,subtle,20090508_132901_s4h1A.fts,genuine,110.0,25.0,0.00095055,27.0,111.9673,21.8616,172.4181,-0.0005999999999914962,0.0007000000000019213,-0.00190000000000623
20090508_140901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00088661,17.0,111.9985,21.8579,172.4071,20090508_140901_s4h1A.fts,star_spoofing,subtle,20090508_140901_s4h1A.fts,genuine,110.0,25.0,0.00094872,30.0,111.998,21.8577,172.4051,0.0005000000000023874,0.00019999999999953388,0.0020000000000095497
20090508_144901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0014014,20.0,112.0292,21.8535,172.3931,20090508_144901_s4h1A.fts,star_spoofing,subtle,20090508_144901_s4h1A.fts,genuine,110.0,25.0,0.00092825,30.0,112.0291,21.8533,172.3875,0.00010000000000331966,0.00019999999999953388,0.0056000000000153705
20090508_152901_s4h1A__star_spoofing__subtle.fts,adversarial,180.0,-65.0,0.0014143,20.0,112.0608,21.8491,172.3884,20090508_152901_s4h1A.fts,star_spoofing,subtle,20090508_152901_s4h1A.fts,genuine,180.0,-65.0,0.00093591,30.0,112.0606,21.8489,172.3852,0.0002000000000066393,0.00019999999999953388,0.003199999999992542
20090508_160901_s4h1A__star_spoofing__subtle.fts,adversarial,120.0,25.0,0.00078112,13.0,112.0914,21.8439,172.3686,20090508_160901_s4h1A.fts,star_spoofing,subtle,20090508_160901_s4h1A.fts,genuine,110.0,25.0,0.0010498,27.0,112.0917,21.8442,172.3652,-0.00030000000000995897,-0.0002999999999993008,0.0033999999999991815
20090508_164901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0013582,20.0,112.123,21.839,172.3595,20090508_164901_s4h1A.fts,star_spoofing,subtle,20090508_164901_s4h1A.fts,genuine,110.0,25.0,0.00090826,30.0,112.1228,21.839,172.3606,0.0002000000000066393,0.0,-0.0011000000000080945
20090508_172901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0014041,20.0,112.1542,21.8348,172.3493,20090508_172901_s4h1A.fts,star_spoofing,subtle,20090508_172901_s4h1A.fts,genuine,110.0,25.0,0.00085433,30.0,112.1542,21.8349,172.3457,0.0,-9.999999999976694e-05,0.0036000000000058208
20090508_180901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0013523,20.0,112.1856,21.8315,172.3434,20090508_180901_s4h1A.fts,star_spoofing,subtle,20090508_180901_s4h1A.fts,genuine,120.0,25.0,0.0015014,20.0,112.1853,21.8318,172.3388,0.0002999999999957481,-0.00030000000000285354,0.004600000000010596
20090508_184901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0013974,20.0,112.2162,21.8265,172.3214,20090508_184901_s4h1A.fts,star_spoofing,subtle,20090508_184901_s4h1A.fts,genuine,180.0,-65.0,0.00082321,30.0,112.2163,21.8266,172.3213,-0.00010000000000331966,-9.999999999976694e-05,0.00010000000000331966
20090508_192901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00098647,21.0,112.2477,21.8211,172.3091,20090508_192901_s4h1A.fts,star_spoofing,subtle,20090508_192901_s4h1A.fts,genuine,110.0,25.0,0.00084887,28.0,112.2476,21.8208,172.3103,9.99999999891088e-05,0.00030000000000285354,-0.0012000000000114142
20090508_200901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0013793,20.0,112.2787,21.8166,172.3025,20090508_200901_s4h1A.fts,star_spoofing,subtle,20090508_200901_s4h1A.fts,genuine,110.0,25.0,0.00076065,30.0,112.2791,21.8162,172.2977,-0.00039999999999906777,0.0004000000000026205,0.004800000000017235
20090508_204901_s4h1A__star_spoofing__subtle.fts,adversarial,120.0,25.0,0.00091807,14.0,112.3098,21.8128,172.2951,20090508_204901_s4h1A.fts,star_spoofing,subtle,20090508_204901_s4h1A.fts,genuine,110.0,25.0,0.00077156,30.0,112.31,21.8125,172.2888,-0.0002000000000066393,0.0002999999999993008,0.006299999999981765
20090508_212901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0014339,20.0,112.3411,21.8082,172.2784,20090508_212901_s4h1A.fts,star_spoofing,subtle,20090508_212901_s4h1A.fts,genuine,110.0,25.0,0.00075957,30.0,112.3414,21.8077,172.2735,-0.0002999999999957481,0.0004999999999988347,0.004899999999992133
20090508_220901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0012098,20.0,112.3727,21.8045,172.2714,20090508_220901_s4h1A.fts,star_spoofing,subtle,20090508_220901_s4h1A.fts,genuine,110.0,25.0,0.00075386,30.0,112.3727,21.804,172.2683,0.0,0.0005000000000023874,0.0030999999999892225
20090508_224901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.001423,20.0,112.4044,21.8007,172.2556,20090508_224901_s4h1A.fts,star_spoofing,subtle,20090508_224901_s4h1A.fts,genuine,110.0,25.0,0.00079714,30.0,112.4041,21.8,172.2581,0.0002999999999957481,0.0006999999999983686,-0.002500000000026148
20090508_232901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.001204,20.0,112.4351,21.7957,172.2432,20090508_232901_s4h1A.fts,star_spoofing,subtle,20090508_232901_s4h1A.fts,genuine,190.0,-5.0,0.00078901,30.0,112.4348,21.7951,172.2441,0.00030000000000995897,0.0005999999999986017,-0.0009000000000014552
20090509_000901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0012947,20.0,112.466,21.7901,172.2301,20090509_000901_s4h1A.fts,star_spoofing,subtle,20090509_000901_s4h1A.fts,genuine,120.0,25.0,0.0012556,19.0,112.4663,21.79,172.2298,-0.00030000000000995897,9.999999999976694e-05,0.00029999999998153726
20090509_004901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0013118,20.0,112.4976,21.7863,172.2202,20090509_004901_s4h1A.fts,star_spoofing,subtle,20090509_004901_s4h1A.fts,genuine,120.0,25.0,0.0014744,20.0,112.4975,21.7858,172.2199,0.00010000000000331966,0.0005000000000023874,0.00030000000000995897
20090509_012901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0013381,20.0,112.5285,21.7821,172.2085,20090509_012901_s4h1A.fts,star_spoofing,subtle,20090509_012901_s4h1A.fts,genuine,110.0,25.0,0.00088973,30.0,112.5287,21.7817,172.2105,-0.0002000000000066393,0.00039999999999906777,-0.0020000000000095497
20090509_020901_s4h1A__star_spoofing__subtle.fts,adversarial,120.0,25.0,0.0018719,13.0,112.5595,21.7767,172.1995,20090509_020901_s4h1A.fts,star_spoofing,subtle,20090509_020901_s4h1A.fts,genuine,110.0,25.0,0.0010187,29.0,112.5599,21.7765,172.1991,-0.00039999999999906777,0.0002000000000030866,0.0004000000000132786
20090509_024901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0013183,20.0,112.591,21.7725,172.1858,20090509_024901_s4h1A.fts,star_spoofing,subtle,20090509_024901_s4h1A.fts,genuine,110.0,25.0,0.00092122,30.0,112.591,21.7721,172.1863,0.0,0.0004000000000026205,-0.0004999999999881766
20090509_032901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0013899,20.0,112.6222,21.7677,172.1759,20090509_032901_s4h1A.fts,star_spoofing,subtle,20090509_032901_s4h1A.fts,genuine,110.0,25.0,0.0009535,30.0,112.6225,21.7676,172.1754,-0.0002999999999957481,9.999999999976694e-05,0.0005000000000165983
20090509_040901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.00139,20.0,112.6534,21.7644,172.1672,20090509_040901_s4h1A.fts,star_spoofing,subtle,20090509_040901_s4h1A.fts,genuine,110.0,25.0,0.00090225,30.0,112.6534,21.7641,172.1663,0.0,0.0002999999999993008,0.0009000000000014552
20090509_044901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0012411,21.0,112.6846,21.7589,172.155,20090509_044901_s4h1A.fts,star_spoofing,subtle,20090509_044901_s4h1A.fts,genuine,110.0,25.0,0.001195,29.0,112.6845,21.7593,172.1546,0.00010000000000331966,-0.00039999999999906777,0.0004000000000132786
20090509_052901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0014313,20.0,112.7158,21.7538,172.1378,20090509_052901_s4h1A.fts,star_spoofing,subtle,20090509_052901_s4h1A.fts,genuine,110.0,25.0,0.0011769,29.0,112.7157,21.7539,172.1388,0.00010000000000331966,-0.00010000000000331966,-0.0010000000000047748
20090509_060901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0013932,20.0,112.7469,21.7503,172.1336,20090509_060901_s4h1A.fts,star_spoofing,subtle,20090509_060901_s4h1A.fts,genuine,110.0,25.0,0.0012268,29.0,112.7472,21.7502,172.1297,-0.00030000000000995897,9.999999999976694e-05,0.003899999999987358
20090509_064901_s4h1A__star_spoofing__subtle.fts,adversarial,120.0,25.0,0.00073776,14.0,112.778,21.7453,172.1155,20090509_064901_s4h1A.fts,star_spoofing,subtle,20090509_064901_s4h1A.fts,genuine,110.0,25.0,0.0012253,29.0,112.7781,21.7449,172.1176,-9.99999999891088e-05,0.00039999999999906777,-0.0021000000000128694
20090509_072901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0012855,21.0,112.809,21.7386,172.1035,20090509_072901_s4h1A.fts,star_spoofing,subtle,20090509_072901_s4h1A.fts,genuine,110.0,25.0,0.0013055,29.0,112.8091,21.7396,172.0988,-0.00010000000000331966,-0.0009999999999976694,0.0046999999999854936
20090509_080901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0012994,21.0,112.8406,21.7364,172.0941,20090509_080901_s4h1A.fts,star_spoofing,subtle,20090509_080901_s4h1A.fts,genuine,130.0,-55.0,0.0012953,29.0,112.8404,21.7361,172.0941,0.00019999999999242846,0.0002999999999993008,0.0
20090509_084901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0015195,20.0,112.8716,21.7315,172.0798,20090509_084901_s4h1A.fts,star_spoofing,subtle,20090509_084901_s4h1A.fts,genuine,110.0,25.0,0.0012905,29.0,112.8714,21.7312,172.0775,0.0002000000000066393,0.0002999999999993008,0.0023000000000195087
20090509_092901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0012817,19.0,112.9025,21.7259,172.0642,20090509_092901_s4h1A.fts,star_spoofing,subtle,20090509_092901_s4h1A.fts,genuine,110.0,25.0,0.0013538,28.0,112.9026,21.7251,172.0691,-0.00010000000000331966,0.0007999999999981355,-0.004899999999992133
20090509_100901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0014972,20.0,112.9339,21.7216,172.0539,20090509_100901_s4h1A.fts,star_spoofing,subtle,20090509_100901_s4h1A.fts,genuine,110.0,25.0,0.0013495,28.0,112.9339,21.7216,172.0526,0.0,0.0,0.001299999999986312
20090509_104901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0015324,20.0,112.9651,21.7173,172.0434,20090509_104901_s4h1A.fts,star_spoofing,subtle,20090509_104901_s4h1A.fts,genuine,110.0,25.0,0.0014959,29.0,112.965,21.7169,172.0434,0.00010000000000331966,0.0004000000000026205,0.0
20090509_112901_s4h1A__star_spoofing__subtle.fts,adversarial,110.0,25.0,0.0012645,19.0,112.9962,21.7131,172.0306,20090509_112901_s4h1A.fts,star_spoofing,subtle,20090509_112901_s4h1A.fts,genuine,110.0,25.0,0.00095149,29.0,112.996,21.7128,172.0297,0.0002000000000066393,0.0002999999999993008,0.0009000000000014552
