filename_adv,type_adv,RA_center_adv,DEC_center_adv,sig_adv,Nr_adv,RA_adv,DEC_adv,Roll_adv,base_name,attack,level,filename_gen,type_gen,RA_center_gen,DEC_center_gen,sig_gen,Nr_gen,RA_gen,DEC_gen,Roll_gen,RA_error,DEC_error,Roll_error
20090822_184901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090822_184901_s4h1A.fts,tiny_noise,very_subtle,20090822_184901_s4h1A.fts,genuine,220.0,-15.0,0.00012084,22.0,219.8639,-15.4483,163.2723,,,
20090822_192901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090822_192901_s4h1A.fts,tiny_noise,very_subtle,20090822_192901_s4h1A.fts,genuine,220.0,-15.0,0.00012664,23.0,219.8922,-15.457,163.2825,,,
20090822_200901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090822_200901_s4h1A.fts,tiny_noise,very_subtle,20090822_200901_s4h1A.fts,genuine,220.0,-15.0,0.00010918,22.0,219.9213,-15.4656,163.2892,,,
20090822_204901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090822_204901_s4h1A.fts,tiny_noise,very_subtle,20090822_204901_s4h1A.fts,genuine,220.0,-15.0,0.00012387,23.0,219.9498,-15.4744,163.2998,,,
20090822_212901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090822_212901_s4h1A.fts,tiny_noise,very_subtle,20090822_212901_s4h1A.fts,genuine,220.0,-15.0,0.00011386,23.0,219.9782,-15.4837,163.3031,,,
20090822_220901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090822_220901_s4h1A.fts,tiny_noise,very_subtle,20090822_220901_s4h1A.fts,genuine,270.0,55.0,0.00015305,23.0,220.008,-15.4914,163.3197,,,
20090822_224901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,1.9248e-05,5.0,220.0357,-15.4974,163.3175,20090822_224901_s4h1A.fts,tiny_noise,very_subtle,20090822_224901_s4h1A.fts,genuine,220.0,-15.0,0.00016475,23.0,220.0367,-15.5009,163.3178,-0.0010000000000047748,0.0034999999999989484,-0.00030000000000995897
20090822_232901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090822_232901_s4h1A.fts,tiny_noise,very_subtle,20090822_232901_s4h1A.fts,genuine,,,,,,,,,,
20090823_000901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,3.9843e-05,6.0,220.0936,-15.5153,163.3298,20090823_000901_s4h1A.fts,tiny_noise,very_subtle,20090823_000901_s4h1A.fts,genuine,220.0,-15.0,0.00015154,23.0,220.0941,-15.5185,163.3374,-0.0004999999999881766,0.0031999999999996476,-0.0075999999999964984
20090823_004901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,5.893e-05,6.0,220.1264,-15.5235,163.374,20090823_004901_s4h1A.fts,tiny_noise,very_subtle,20090823_004901_s4h1A.fts,genuine,220.0,-15.0,0.00013823,24.0,220.1237,-15.5261,163.3496,0.002699999999975944,0.0025999999999992696,0.024399999999985766
20090823_020901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090823_020901_s4h1A.fts,tiny_noise,very_subtle,20090823_020901_s4h1A.fts,genuine,220.0,-15.0,0.00016239,24.0,220.1811,-15.545,163.3658,,,
20090823_024901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,6.1363e-05,6.0,220.2104,-15.5505,163.3714,20090823_024901_s4h1A.fts,tiny_noise,very_subtle,20090823_024901_s4h1A.fts,genuine,220.0,-15.0,0.00019506,23.0,220.2097,-15.553,163.3698,0.0006999999999948159,0.002500000000001279,0.001599999999996271
20090823_032901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,5.6911e-05,6.0,220.2418,-15.5603,163.3987,20090823_032901_s4h1A.fts,tiny_noise,very_subtle,20090823_032901_s4h1A.fts,genuine,220.0,-15.0,0.00015402,24.0,220.2385,-15.5627,163.3804,0.0033000000000242835,0.0023999999999997357,0.01829999999998222
20090823_040901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,5.1359e-05,6.0,220.2688,-15.5684,163.385,20090823_040901_s4h1A.fts,tiny_noise,very_subtle,20090823_040901_s4h1A.fts,genuine,220.0,-15.0,0.00022937,23.0,220.2668,-15.5711,163.3868,0.0020000000000095497,0.0026999999999990365,-0.0018000000000029104
20090823_044901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,6.0001e-05,6.0,220.2976,-15.5774,163.3997,20090823_044901_s4h1A.fts,tiny_noise,very_subtle,20090823_044901_s4h1A.fts,genuine,220.0,-15.0,0.00016685,24.0,220.2961,-15.5794,163.3938,0.0014999999999929514,0.0019999999999988916,0.005899999999996908
20090823_052901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,0.00010539,6.0,220.328,-15.5851,163.4262,20090823_052901_s4h1A.fts,tiny_noise,very_subtle,20090823_052901_s4h1A.fts,genuine,220.0,-15.0,0.00022226,23.0,220.3249,-15.5866,163.4162,0.0030999999999892225,0.0015000000000000568,0.009999999999990905
20090823_060901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090823_060901_s4h1A.fts,tiny_noise,very_subtle,20090823_060901_s4h1A.fts,genuine,220.0,-15.0,0.00021195,23.0,220.3533,-15.5954,163.4106,,,
20090823_064901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,8.0451e-05,6.0,220.3858,-15.6063,163.4401,20090823_064901_s4h1A.fts,tiny_noise,very_subtle,20090823_064901_s4h1A.fts,genuine,,,,,,,,,,
20090823_072901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090823_072901_s4h1A.fts,tiny_noise,very_subtle,20090823_072901_s4h1A.fts,genuine,,,,,,,,,,
20090823_080901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,0.00015994,6.0,220.4442,-15.6226,163.4499,20090823_080901_s4h1A.fts,tiny_noise,very_subtle,20090823_080901_s4h1A.fts,genuine,220.0,-15.0,0.00025879,23.0,220.4393,-15.6236,163.4288,0.004899999999992133,0.0009999999999994458,0.021100000000018326
20090823_084901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,5.6622e-05,7.0,220.4648,-15.6342,163.3957,20090823_084901_s4h1A.fts,tiny_noise,very_subtle,20090823_084901_s4h1A.fts,genuine,220.0,-15.0,0.00023174,22.0,220.4681,-15.6331,163.4326,-0.003299999999995862,-0.0010999999999992127,-0.03690000000000282
20090823_092901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,7.8803e-05,6.0,220.5,-15.6428,163.4708,20090823_092901_s4h1A.fts,tiny_noise,very_subtle,20090823_092901_s4h1A.fts,genuine,270.0,55.0,0.00026657,22.0,220.4974,-15.6412,163.4463,0.002600000000001046,-0.0015999999999998238,0.024499999999989086
20090823_100901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,8.6548e-05,7.0,220.5238,-15.6504,163.4129,20090823_100901_s4h1A.fts,tiny_noise,very_subtle,20090823_100901_s4h1A.fts,genuine,220.0,-15.0,0.00026562,22.0,220.5258,-15.6499,163.4518,-0.0020000000000095497,-0.0004999999999988347,-0.03889999999998395
20090823_104901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090823_104901_s4h1A.fts,tiny_noise,very_subtle,20090823_104901_s4h1A.fts,genuine,220.0,-15.0,0.00027299,22.0,220.5546,-15.6599,163.4549,,,
20090823_112901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,0.00010391,6.0,220.5838,-15.6688,163.4828,20090823_112901_s4h1A.fts,tiny_noise,very_subtle,20090823_112901_s4h1A.fts,genuine,220.0,-15.0,0.00030405,23.0,220.584,-15.6668,163.472,-0.0002000000000066393,-0.0019999999999988916,0.01079999999998904
20090823_120901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090823_120901_s4h1A.fts,tiny_noise,very_subtle,20090823_120901_s4h1A.fts,genuine,220.0,-15.0,0.00027357,21.0,220.6126,-15.6754,163.4752,,,
20090823_124901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,0.00020253,6.0,220.6426,-15.6853,163.5168,20090823_124901_s4h1A.fts,tiny_noise,very_subtle,20090823_124901_s4h1A.fts,genuine,220.0,-15.0,0.0003418,23.0,220.6413,-15.6836,163.4889,0.001299999999986312,-0.0016999999999995907,0.027899999999988268
20090823_132901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,0.00015506,7.0,220.672,-15.6925,163.4955,20090823_132901_s4h1A.fts,tiny_noise,very_subtle,20090823_132901_s4h1A.fts,genuine,220.0,-15.0,0.00034775,22.0,220.6702,-15.6941,163.4862,0.0018000000000029104,0.0015999999999998238,0.00929999999999609
20090823_140901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,0.00020016,7.0,220.6997,-15.7023,163.5275,20090823_140901_s4h1A.fts,tiny_noise,very_subtle,20090823_140901_s4h1A.fts,genuine,270.0,55.0,0.0003847,23.0,220.6987,-15.7017,163.5004,0.0010000000000047748,-0.0005999999999986017,0.027099999999990132
20090823_144901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,0.00020032,7.0,220.7289,-15.7087,163.5163,20090823_144901_s4h1A.fts,tiny_noise,very_subtle,20090823_144901_s4h1A.fts,genuine,220.0,-15.0,0.00040145,23.0,220.7277,-15.7107,163.5052,0.0012000000000114142,0.0019999999999988916,0.011099999999999
20090823_152901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,0.00016778,6.0,220.7594,-15.72,163.5527,20090823_152901_s4h1A.fts,tiny_noise,very_subtle,20090823_152901_s4h1A.fts,genuine,220.0,-15.0,0.00041163,23.0,220.756,-15.7197,163.5128,0.0033999999999991815,-0.0003000000000010772,0.03989999999998872
20090823_160901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,0.00031591,7.0,220.7817,-15.7238,163.4898,20090823_160901_s4h1A.fts,tiny_noise,very_subtle,20090823_160901_s4h1A.fts,genuine,,,,,,,,,,
20090823_164901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,0.00015649,6.0,220.8164,-15.7381,163.5643,20090823_164901_s4h1A.fts,tiny_noise,very_subtle,20090823_164901_s4h1A.fts,genuine,220.0,-15.0,0.00046183,23.0,220.8143,-15.7364,163.5322,0.0020999999999844476,-0.0016999999999995907,0.032100000000014006
20090823_172901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090823_172901_s4h1A.fts,tiny_noise,very_subtle,20090823_172901_s4h1A.fts,genuine,220.0,-15.0,0.00046278,23.0,220.8431,-15.7452,163.537,,,
20090823_180901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,0.00023114,6.0,220.8749,-15.7539,163.5853,20090823_180901_s4h1A.fts,tiny_noise,very_subtle,20090823_180901_s4h1A.fts,genuine,,,,,,,,,,
20090823_184901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,0.00029935,7.0,220.898,-15.7608,163.5307,20090823_184901_s4h1A.fts,tiny_noise,very_subtle,20090823_184901_s4h1A.fts,genuine,220.0,-15.0,0.00047798,23.0,220.9008,-15.7622,163.5578,-0.0028000000000076852,0.00140000000000029,-0.027099999999990132
20090823_192901_s4h1A__tiny_noise__very_subtle.fts,adversarial,220.0,-15.0,0.0002542,6.0,220.9323,-15.7712,163.593,20090823_192901_s4h1A.fts,tiny_noise,very_subtle,20090823_192901_s4h1A.fts,genuine,220.0,-15.0,0.00050583,23.0,220.9295,-15.7715,163.5617,0.0028000000000076852,0.0002999999999993008,0.03129999999998745
20090823_200901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090823_200901_s4h1A.fts,tiny_noise,very_subtle,20090823_200901_s4h1A.fts,genuine,,,,,,,,,,
