filename_adv,type_adv,RA_center_adv,DEC_center_adv,sig_adv,Nr_adv,RA_adv,DEC_adv,Roll_adv,base_name,attack,level,filename_gen,type_gen,RA_center_gen,DEC_center_gen,sig_gen,Nr_gen,RA_gen,DEC_gen,Roll_gen,RA_error,DEC_error,Roll_error
20090929_180901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00051081,24.0,261.1717,-23.0218,177.5703,20090929_180901_s4h1A.fts,partial_occlusion,very_subtle,20090929_180901_s4h1A.fts,genuine,260.0,-25.0,0.00035563,21.0,261.1715,-23.0213,177.5704,0.0002000000000066393,-0.0004999999999988347,-0.00010000000000331966
20090929_184901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00044825,22.0,261.2033,-23.0214,177.5927,20090929_184901_s4h1A.fts,partial_occlusion,very_subtle,20090929_184901_s4h1A.fts,genuine,260.0,-25.0,0.00038722,21.0,261.2026,-23.0215,177.5911,0.0006999999999948159,9.999999999976694e-05,0.001599999999996271
20090929_192901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00050243,23.0,261.2344,-23.0235,177.602,20090929_192901_s4h1A.fts,partial_occlusion,very_subtle,20090929_192901_s4h1A.fts,genuine,260.0,-25.0,0.00039271,21.0,261.2341,-23.0231,177.6045,0.00029999999998153726,-0.00039999999999906777,-0.0024999999999977263
20090929_200901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,,,,,,,,20090929_200901_s4h1A.fts,partial_occlusion,very_subtle,20090929_200901_s4h1A.fts,genuine,260.0,-25.0,0.00047211,21.0,261.265,-23.0253,177.6128,,,
20090929_204901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00046493,22.0,261.2973,-23.0263,177.632,20090929_204901_s4h1A.fts,partial_occlusion,very_subtle,20090929_204901_s4h1A.fts,genuine,260.0,-25.0,0.00038689,21.0,261.297,-23.0263,177.6292,0.00029999999998153726,0.0,0.0028000000000076852
20090929_212901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00035028,21.0,261.3282,-23.0279,177.643,20090929_212901_s4h1A.fts,partial_occlusion,very_subtle,20090929_212901_s4h1A.fts,genuine,270.0,-25.0,0.0029311,19.0,261.3275,-23.0281,177.6409,0.0006999999999948159,0.00019999999999953388,0.0021000000000128694
20090929_220901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00059489,22.0,261.3597,-23.0298,177.6563,20090929_220901_s4h1A.fts,partial_occlusion,very_subtle,20090929_220901_s4h1A.fts,genuine,270.0,-25.0,0.0029597,19.0,261.3594,-23.0297,177.6523,0.00029999999998153726,-0.00010000000000331966,0.003999999999990678
20090929_224901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00046314,21.0,261.3912,-23.0288,177.675,20090929_224901_s4h1A.fts,partial_occlusion,very_subtle,20090929_224901_s4h1A.fts,genuine,260.0,-25.0,0.00051039,21.0,261.3906,-23.029,177.678,0.0006000000000199179,0.00019999999999953388,-0.002999999999985903
20090929_232901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,270.0,-25.0,0.002842,19.0,261.4221,-23.0315,177.686,20090929_232901_s4h1A.fts,partial_occlusion,very_subtle,20090929_232901_s4h1A.fts,genuine,260.0,-25.0,0.00037013,20.0,261.4215,-23.0314,177.6854,0.0006000000000199179,-9.999999999976694e-05,0.0006000000000199179
20090930_000901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00052263,21.0,261.4536,-23.0327,177.7006,20090930_000901_s4h1A.fts,partial_occlusion,very_subtle,20090930_000901_s4h1A.fts,genuine,270.0,-25.0,0.0029426,18.0,261.4534,-23.0327,177.7013,0.0002000000000066393,0.0,-0.0006999999999948159
20090930_004901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00038399,20.0,261.4846,-23.0356,177.707,20090930_004901_s4h1A.fts,partial_occlusion,very_subtle,20090930_004901_s4h1A.fts,genuine,270.0,-25.0,0.0011379,14.0,261.4845,-23.0358,177.7036,9.999999997489795e-05,0.00019999999999953388,0.0033999999999991815
20090930_012901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,,,,,,,,20090930_012901_s4h1A.fts,partial_occlusion,very_subtle,20090930_012901_s4h1A.fts,genuine,270.0,-25.0,0.0029137,19.0,261.516,-23.0375,177.7205,,,
20090930_020901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00055686,20.0,261.5471,-23.039,177.7234,20090930_020901_s4h1A.fts,partial_occlusion,very_subtle,20090930_020901_s4h1A.fts,genuine,260.0,-25.0,0.00081948,22.0,261.5472,-23.0392,177.7266,-9.999999997489795e-05,0.00019999999999953388,-0.003199999999992542
20090930_024901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00040975,21.0,261.5788,-23.0415,177.7411,20090930_024901_s4h1A.fts,partial_occlusion,very_subtle,20090930_024901_s4h1A.fts,genuine,260.0,-25.0,0.00083828,22.0,261.5787,-23.0415,177.7408,9.999999997489795e-05,0.0,0.00029999999998153726
20090930_032901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,260.0,-25.0,0.00055922,20.0,261.6102,-23.0422,177.7542,20090930_032901_s4h1A.fts,partial_occlusion,very_subtle,20090930_032901_s4h1A.fts,genuine,260.0,-25.0,0.00084848,23.0,261.6097,-23.0426,177.7519,0.00050000000004502,0.00039999999999906777,0.002299999999991087
20090930_040901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,,,,,,,,20090930_040901_s4h1A.fts,partial_occlusion,very_subtle,20090930_040901_s4h1A.fts,genuine,280.0,55.0,0.00080892,22.0,261.6411,-23.0449,177.7621,,,
20090930_044901_s4h1A__partial_occlusion__very_subtle.fts,adversarial,280.0,55.0,0.00070474,21.0,261.6728,-23.0459,177.7764,20090930_044901_s4h1A.fts,partial_occlusion,very_subtle,20090930_044901_s4h1A.fts,genuine,280.0,55.0,0.00077294,22.0,261.6726,-23.0458,177.779,0.0002000000000066393,-9.999999999976694e-05,-0.002600000000001046
