filename_adv,type_adv,RA_center_adv,DEC_center_adv,sig_adv,Nr_adv,RA_adv,DEC_adv,Roll_adv,base_name,attack,level,filename_gen,type_gen,RA_center_gen,DEC_center_gen,sig_gen,Nr_gen,RA_gen,DEC_gen,Roll_gen,RA_error,DEC_error,Roll_error
20090228_060901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_060901_s4h1A.fts,star_spoofing,very_heavy,20090228_060901_s4h1A.fts,genuine,40.0,15.0,0.00090618,20.0,35.1948,14.1554,-159.9716,,,
20090228_064901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_064901_s4h1A.fts,star_spoofing,very_heavy,20090228_064901_s4h1A.fts,genuine,40.0,15.0,0.00086368,19.0,35.2236,14.1644,-159.9804,,,
20090228_072901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_072901_s4h1A.fts,star_spoofing,very_heavy,20090228_072901_s4h1A.fts,genuine,30.0,15.0,0.00048401,16.0,35.2511,14.1748,-159.9778,,,
20090228_080901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_080901_s4h1A.fts,star_spoofing,very_heavy,20090228_080901_s4h1A.fts,genuine,40.0,15.0,0.00073425,19.0,35.2795,14.1832,-159.995,,,
20090228_084901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_084901_s4h1A.fts,star_spoofing,very_heavy,20090228_084901_s4h1A.fts,genuine,40.0,15.0,0.00073872,19.0,35.3078,14.1928,-159.9954,,,
20090228_092901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_092901_s4h1A.fts,star_spoofing,very_heavy,20090228_092901_s4h1A.fts,genuine,40.0,15.0,0.0010317,20.0,35.3368,14.2019,-160.001,,,
20090228_100901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_100901_s4h1A.fts,star_spoofing,very_heavy,20090228_100901_s4h1A.fts,genuine,40.0,15.0,0.00096656,20.0,35.3645,14.2121,-160.0086,,,
20090228_104901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_104901_s4h1A.fts,star_spoofing,very_heavy,20090228_104901_s4h1A.fts,genuine,40.0,15.0,0.00070937,19.0,35.3933,14.2201,-160.0163,,,
20090228_112901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_112901_s4h1A.fts,star_spoofing,very_heavy,20090228_112901_s4h1A.fts,genuine,40.0,15.0,0.00083726,20.0,35.4221,14.2291,-160.0242,,,
20090228_120901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_120901_s4h1A.fts,star_spoofing,very_heavy,20090228_120901_s4h1A.fts,genuine,40.0,15.0,0.00087117,20.0,35.4484,14.2396,-160.0243,,,
20090228_124901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_124901_s4h1A.fts,star_spoofing,very_heavy,20090228_124901_s4h1A.fts,genuine,30.0,15.0,0.00053001,16.0,35.478,14.2485,-160.0299,,,
20090228_132901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_132901_s4h1A.fts,star_spoofing,very_heavy,20090228_132901_s4h1A.fts,genuine,40.0,15.0,0.00064946,19.0,35.5057,14.2572,-160.0445,,,
20090228_140901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_140901_s4h1A.fts,star_spoofing,very_heavy,20090228_140901_s4h1A.fts,genuine,40.0,15.0,0.00073417,19.0,35.5352,14.2667,-160.0436,,,
20090228_144901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_144901_s4h1A.fts,star_spoofing,very_heavy,20090228_144901_s4h1A.fts,genuine,40.0,15.0,0.00059761,19.0,35.5627,14.2765,-160.0587,,,
20090228_152901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_152901_s4h1A.fts,star_spoofing,very_heavy,20090228_152901_s4h1A.fts,genuine,40.0,15.0,0.00079679,18.0,35.5924,14.2849,-160.0648,,,
20090228_160901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_160901_s4h1A.fts,star_spoofing,very_heavy,20090228_160901_s4h1A.fts,genuine,40.0,15.0,0.00074864,18.0,35.6205,14.2943,-160.0673,,,
20090228_164901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_164901_s4h1A.fts,star_spoofing,very_heavy,20090228_164901_s4h1A.fts,genuine,40.0,15.0,0.00075324,18.0,35.6485,14.3034,-160.0767,,,
20090228_172901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_172901_s4h1A.fts,star_spoofing,very_heavy,20090228_172901_s4h1A.fts,genuine,40.0,15.0,0.00098996,19.0,35.6767,14.3132,-160.0792,,,
20090228_180901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_180901_s4h1A.fts,star_spoofing,very_heavy,20090228_180901_s4h1A.fts,genuine,40.0,15.0,0.0006637,19.0,35.7045,14.3219,-160.092,,,
20090228_184901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_184901_s4h1A.fts,star_spoofing,very_heavy,20090228_184901_s4h1A.fts,genuine,40.0,15.0,0.00069105,18.0,35.7331,14.3315,-160.0969,,,
20090228_192901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_192901_s4h1A.fts,star_spoofing,very_heavy,20090228_192901_s4h1A.fts,genuine,40.0,15.0,0.00074538,19.0,35.7606,14.3402,-160.1114,,,
20090228_200901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_200901_s4h1A.fts,star_spoofing,very_heavy,20090228_200901_s4h1A.fts,genuine,80.0,-55.0,0.00059404,16.0,35.7896,14.349,-160.1111,,,
20090228_204901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_204901_s4h1A.fts,star_spoofing,very_heavy,20090228_204901_s4h1A.fts,genuine,40.0,15.0,0.00072259,19.0,35.8184,14.3591,-160.1134,,,
20090228_212901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_212901_s4h1A.fts,star_spoofing,very_heavy,20090228_212901_s4h1A.fts,genuine,40.0,15.0,0.00071849,18.0,35.8462,14.3682,-160.1256,,,
20090228_220901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_220901_s4h1A.fts,star_spoofing,very_heavy,20090228_220901_s4h1A.fts,genuine,40.0,15.0,0.00069694,19.0,35.8752,14.3775,-160.1301,,,
20090228_224901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090228_224901_s4h1A.fts,star_spoofing,very_heavy,20090228_224901_s4h1A.fts,genuine,30.0,15.0,0.002238,17.0,35.9026,14.3864,-160.1446,,,
20090301_000901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_000901_s4h1A.fts,star_spoofing,very_heavy,20090301_000901_s4h1A.fts,genuine,30.0,15.0,0.002339,17.0,35.9591,14.4049,-160.1528,,,
20090301_004901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_004901_s4h1A.fts,star_spoofing,very_heavy,20090301_004901_s4h1A.fts,genuine,30.0,15.0,0.00062859,16.0,35.9875,14.4151,-160.1608,,,
20090301_012901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_012901_s4h1A.fts,star_spoofing,very_heavy,20090301_012901_s4h1A.fts,genuine,30.0,15.0,0.002502,17.0,36.0151,14.4244,-160.1626,,,
20090301_020901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_020901_s4h1A.fts,star_spoofing,very_heavy,20090301_020901_s4h1A.fts,genuine,40.0,15.0,0.0008769,21.0,36.0439,14.4336,-160.1907,,,
20090301_024901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_024901_s4h1A.fts,star_spoofing,very_heavy,20090301_024901_s4h1A.fts,genuine,80.0,-55.0,0.00064133,16.0,36.0725,14.4436,-160.1912,,,
20090301_032901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_032901_s4h1A.fts,star_spoofing,very_heavy,20090301_032901_s4h1A.fts,genuine,40.0,15.0,0.00054939,19.0,36.0997,14.453,-160.1917,,,
20090301_040901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_040901_s4h1A.fts,star_spoofing,very_heavy,20090301_040901_s4h1A.fts,genuine,40.0,15.0,0.00060006,19.0,36.129,14.462,-160.1981,,,
20090301_052901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_052901_s4h1A.fts,star_spoofing,very_heavy,20090301_052901_s4h1A.fts,genuine,40.0,15.0,0.000846,21.0,36.1852,14.4807,-160.2119,,,
20090301_060901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_060901_s4h1A.fts,star_spoofing,very_heavy,20090301_060901_s4h1A.fts,genuine,40.0,15.0,0.0008998,21.0,36.2127,14.4896,-160.2207,,,
20090301_064901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_064901_s4h1A.fts,star_spoofing,very_heavy,20090301_064901_s4h1A.fts,genuine,40.0,15.0,0.0007401,21.0,36.2424,14.4987,-160.2247,,,
20090301_072901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_072901_s4h1A.fts,star_spoofing,very_heavy,20090301_072901_s4h1A.fts,genuine,40.0,15.0,0.00077185,21.0,36.2695,14.5086,-160.234,,,
20090301_080901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_080901_s4h1A.fts,star_spoofing,very_heavy,20090301_080901_s4h1A.fts,genuine,40.0,15.0,0.00072332,21.0,36.2986,14.5176,-160.2386,,,
20090301_084901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_084901_s4h1A.fts,star_spoofing,very_heavy,20090301_084901_s4h1A.fts,genuine,40.0,15.0,0.00075628,21.0,36.327,14.5271,-160.2435,,,
20090301_092901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_092901_s4h1A.fts,star_spoofing,very_heavy,20090301_092901_s4h1A.fts,genuine,80.0,-55.0,0.0025298,17.0,36.3558,14.5351,-160.2533,,,
20090301_100901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_100901_s4h1A.fts,star_spoofing,very_heavy,20090301_100901_s4h1A.fts,genuine,40.0,15.0,0.00075838,20.0,36.3839,14.5446,-160.2581,,,
20090301_104901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_104901_s4h1A.fts,star_spoofing,very_heavy,20090301_104901_s4h1A.fts,genuine,40.0,15.0,0.00078519,20.0,36.4117,14.5544,-160.2644,,,
20090301_112901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_112901_s4h1A.fts,star_spoofing,very_heavy,20090301_112901_s4h1A.fts,genuine,40.0,15.0,0.00077789,20.0,36.4404,14.5632,-160.2711,,,
20090301_120901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_120901_s4h1A.fts,star_spoofing,very_heavy,20090301_120901_s4h1A.fts,genuine,40.0,15.0,0.00087546,21.0,36.4689,14.5718,-160.2761,,,
20090301_124901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_124901_s4h1A.fts,star_spoofing,very_heavy,20090301_124901_s4h1A.fts,genuine,40.0,15.0,0.00077696,20.0,36.498,14.5817,-160.2838,,,
20090301_132901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_132901_s4h1A.fts,star_spoofing,very_heavy,20090301_132901_s4h1A.fts,genuine,40.0,15.0,0.00068224,21.0,36.5251,14.5907,-160.2856,,,
20090301_140901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_140901_s4h1A.fts,star_spoofing,very_heavy,20090301_140901_s4h1A.fts,genuine,40.0,15.0,0.000737,20.0,36.5542,14.5985,-160.305,,,
20090301_144901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_144901_s4h1A.fts,star_spoofing,very_heavy,20090301_144901_s4h1A.fts,genuine,40.0,15.0,0.0007857,21.0,36.5829,14.6078,-160.3118,,,
20090301_152901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_152901_s4h1A.fts,star_spoofing,very_heavy,20090301_152901_s4h1A.fts,genuine,40.0,15.0,0.00066197,20.0,36.611,14.6164,-160.3183,,,
20090301_160901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_160901_s4h1A.fts,star_spoofing,very_heavy,20090301_160901_s4h1A.fts,genuine,40.0,15.0,0.0007553,21.0,36.6389,14.6272,-160.3172,,,
20090301_164901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_164901_s4h1A.fts,star_spoofing,very_heavy,20090301_164901_s4h1A.fts,genuine,40.0,15.0,0.00065384,21.0,36.6676,14.6356,-160.3353,,,
20090301_172901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_172901_s4h1A.fts,star_spoofing,very_heavy,20090301_172901_s4h1A.fts,genuine,40.0,15.0,0.00080748,22.0,36.6966,14.6453,-160.3292,,,
20090301_180901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_180901_s4h1A.fts,star_spoofing,very_heavy,20090301_180901_s4h1A.fts,genuine,40.0,15.0,0.00068399,21.0,36.7243,14.6541,-160.3443,,,
20090301_184901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_184901_s4h1A.fts,star_spoofing,very_heavy,20090301_184901_s4h1A.fts,genuine,40.0,15.0,0.00059723,21.0,36.7528,14.6643,-160.3473,,,
20090301_192901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_192901_s4h1A.fts,star_spoofing,very_heavy,20090301_192901_s4h1A.fts,genuine,,,,,,,,,,
20090301_200901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_200901_s4h1A.fts,star_spoofing,very_heavy,20090301_200901_s4h1A.fts,genuine,40.0,15.0,0.0010409,23.0,36.8095,14.6826,-160.3653,,,
20090301_204901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_204901_s4h1A.fts,star_spoofing,very_heavy,20090301_204901_s4h1A.fts,genuine,40.0,15.0,0.0011284,23.0,36.8376,14.6914,-160.3723,,,
20090301_212901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_212901_s4h1A.fts,star_spoofing,very_heavy,20090301_212901_s4h1A.fts,genuine,40.0,15.0,0.00090204,24.0,36.8654,14.7006,-160.376,,,
20090301_220901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_220901_s4h1A.fts,star_spoofing,very_heavy,20090301_220901_s4h1A.fts,genuine,40.0,15.0,0.00082912,24.0,36.8947,14.7097,-160.3869,,,
20090301_224901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_224901_s4h1A.fts,star_spoofing,very_heavy,20090301_224901_s4h1A.fts,genuine,40.0,15.0,0.00080933,24.0,36.9223,14.719,-160.3934,,,
20090301_232901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090301_232901_s4h1A.fts,star_spoofing,very_heavy,20090301_232901_s4h1A.fts,genuine,40.0,15.0,0.0010251,23.0,36.9514,14.7285,-160.3988,,,
20090302_000901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_000901_s4h1A.fts,star_spoofing,very_heavy,20090302_000901_s4h1A.fts,genuine,40.0,15.0,0.00080205,24.0,36.9795,14.7369,-160.4123,,,
20090302_004901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_004901_s4h1A.fts,star_spoofing,very_heavy,20090302_004901_s4h1A.fts,genuine,40.0,15.0,0.00078258,24.0,37.0086,14.7464,-160.4135,,,
20090302_012901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_012901_s4h1A.fts,star_spoofing,very_heavy,20090302_012901_s4h1A.fts,genuine,40.0,15.0,0.00074395,24.0,37.0357,14.7556,-160.4215,,,
20090302_020901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_020901_s4h1A.fts,star_spoofing,very_heavy,20090302_020901_s4h1A.fts,genuine,40.0,15.0,0.0019383,30.0,37.0645,14.7644,-160.4298,,,
20090302_024901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_024901_s4h1A.fts,star_spoofing,very_heavy,20090302_024901_s4h1A.fts,genuine,40.0,15.0,0.0011131,23.0,37.0927,14.7733,-160.4368,,,
20090302_032901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_032901_s4h1A.fts,star_spoofing,very_heavy,20090302_032901_s4h1A.fts,genuine,40.0,15.0,0.0018934,30.0,37.1214,14.7828,-160.4436,,,
20090302_040901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_040901_s4h1A.fts,star_spoofing,very_heavy,20090302_040901_s4h1A.fts,genuine,40.0,15.0,0.001137,23.0,37.1499,14.7915,-160.4477,,,
20090302_044901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_044901_s4h1A.fts,star_spoofing,very_heavy,20090302_044901_s4h1A.fts,genuine,40.0,15.0,0.0015948,30.0,37.1785,14.7993,-160.465,,,
20090302_052901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_052901_s4h1A.fts,star_spoofing,very_heavy,20090302_052901_s4h1A.fts,genuine,40.0,15.0,0.0012095,25.0,37.2067,14.8091,-160.4693,,,
20090302_060901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_060901_s4h1A.fts,star_spoofing,very_heavy,20090302_060901_s4h1A.fts,genuine,40.0,15.0,0.0013983,25.0,37.2353,14.8182,-160.4747,,,
20090302_064901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_064901_s4h1A.fts,star_spoofing,very_heavy,20090302_064901_s4h1A.fts,genuine,40.0,15.0,0.0013151,24.0,37.2636,14.8281,-160.4757,,,
20090302_072901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_072901_s4h1A.fts,star_spoofing,very_heavy,20090302_072901_s4h1A.fts,genuine,40.0,15.0,0.0013093,24.0,37.2918,14.8367,-160.4875,,,
20090302_080901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_080901_s4h1A.fts,star_spoofing,very_heavy,20090302_080901_s4h1A.fts,genuine,40.0,15.0,0.0013939,24.0,37.3205,14.8469,-160.4867,,,
20090302_084901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_084901_s4h1A.fts,star_spoofing,very_heavy,20090302_084901_s4h1A.fts,genuine,40.0,15.0,0.001084,22.0,37.3484,14.8553,-160.4993,,,
20090302_092901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_092901_s4h1A.fts,star_spoofing,very_heavy,20090302_092901_s4h1A.fts,genuine,40.0,15.0,0.0012877,24.0,37.3774,14.8638,-160.5115,,,
20090302_100901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_100901_s4h1A.fts,star_spoofing,very_heavy,20090302_100901_s4h1A.fts,genuine,40.0,15.0,0.0012816,24.0,37.406,14.873,-160.5163,,,
20090302_104901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_104901_s4h1A.fts,star_spoofing,very_heavy,20090302_104901_s4h1A.fts,genuine,40.0,15.0,0.0012267,24.0,37.4339,14.8823,-160.5229,,,
20090302_112901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_112901_s4h1A.fts,star_spoofing,very_heavy,20090302_112901_s4h1A.fts,genuine,40.0,15.0,0.0012785,24.0,37.4628,14.8914,-160.5282,,,
20090302_120901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_120901_s4h1A.fts,star_spoofing,very_heavy,20090302_120901_s4h1A.fts,genuine,40.0,15.0,0.0012413,25.0,37.491,14.9008,-160.5388,,,
20090302_124901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_124901_s4h1A.fts,star_spoofing,very_heavy,20090302_124901_s4h1A.fts,genuine,40.0,15.0,0.0012724,25.0,37.5203,14.9101,-160.5396,,,
20090302_132901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_132901_s4h1A.fts,star_spoofing,very_heavy,20090302_132901_s4h1A.fts,genuine,40.0,15.0,0.0012024,26.0,37.5482,14.9181,-160.556,,,
20090302_140901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_140901_s4h1A.fts,star_spoofing,very_heavy,20090302_140901_s4h1A.fts,genuine,40.0,15.0,0.0012344,25.0,37.577,14.928,-160.5618,,,
20090302_144901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_144901_s4h1A.fts,star_spoofing,very_heavy,20090302_144901_s4h1A.fts,genuine,40.0,15.0,0.0010891,25.0,37.6054,14.9362,-160.5718,,,
20090302_152901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_152901_s4h1A.fts,star_spoofing,very_heavy,20090302_152901_s4h1A.fts,genuine,40.0,15.0,0.0011572,25.0,37.6338,14.9461,-160.5698,,,
20090302_164901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_164901_s4h1A.fts,star_spoofing,very_heavy,20090302_164901_s4h1A.fts,genuine,40.0,15.0,0.0010447,25.0,37.691,14.9633,-160.5869,,,
20090302_172901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_172901_s4h1A.fts,star_spoofing,very_heavy,20090302_172901_s4h1A.fts,genuine,40.0,15.0,0.00099643,26.0,37.7194,14.9726,-160.5941,,,
20090302_180901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_180901_s4h1A.fts,star_spoofing,very_heavy,20090302_180901_s4h1A.fts,genuine,40.0,15.0,0.00049656,22.0,37.7475,14.9822,-160.6055,,,
20090302_184901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_184901_s4h1A.fts,star_spoofing,very_heavy,20090302_184901_s4h1A.fts,genuine,40.0,15.0,0.00095896,26.0,37.7776,14.991,-160.5928,,,
20090302_192901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_192901_s4h1A.fts,star_spoofing,very_heavy,20090302_192901_s4h1A.fts,genuine,40.0,15.0,0.00096421,26.0,37.8043,15.0011,-160.6139,,,
20090302_200901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_200901_s4h1A.fts,star_spoofing,very_heavy,20090302_200901_s4h1A.fts,genuine,40.0,15.0,0.00092015,26.0,37.8326,15.0107,-160.613,,,
20090302_204901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_204901_s4h1A.fts,star_spoofing,very_heavy,20090302_204901_s4h1A.fts,genuine,40.0,15.0,0.00087842,27.0,37.8608,15.0189,-160.6313,,,
20090302_212901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_212901_s4h1A.fts,star_spoofing,very_heavy,20090302_212901_s4h1A.fts,genuine,40.0,15.0,0.00093,26.0,37.89,15.0277,-160.6324,,,
20090302_220901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_220901_s4h1A.fts,star_spoofing,very_heavy,20090302_220901_s4h1A.fts,genuine,40.0,15.0,0.00086779,27.0,37.918,15.0366,-160.6502,,,
20090302_224901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_224901_s4h1A.fts,star_spoofing,very_heavy,20090302_224901_s4h1A.fts,genuine,40.0,15.0,0.00090412,24.0,37.9468,15.0447,-160.6538,,,
20090302_232901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090302_232901_s4h1A.fts,star_spoofing,very_heavy,20090302_232901_s4h1A.fts,genuine,40.0,15.0,0.00085951,26.0,37.9754,15.0551,-160.6611,,,
20090303_000901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090303_000901_s4h1A.fts,star_spoofing,very_heavy,20090303_000901_s4h1A.fts,genuine,40.0,15.0,0.00081049,26.0,38.0036,15.0638,-160.6656,,,
20090303_004901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090303_004901_s4h1A.fts,star_spoofing,very_heavy,20090303_004901_s4h1A.fts,genuine,80.0,-85.0,0.00082564,26.0,38.0319,15.0735,-160.6753,,,
20090303_012901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090303_012901_s4h1A.fts,star_spoofing,very_heavy,20090303_012901_s4h1A.fts,genuine,,,,,,,,,,
20090303_020901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090303_020901_s4h1A.fts,star_spoofing,very_heavy,20090303_020901_s4h1A.fts,genuine,40.0,15.0,0.00070628,25.0,38.0892,15.0907,-160.6872,,,
20090303_024901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090303_024901_s4h1A.fts,star_spoofing,very_heavy,20090303_024901_s4h1A.fts,genuine,40.0,15.0,0.00076171,26.0,38.1172,15.0995,-160.6964,,,
20090303_032901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090303_032901_s4h1A.fts,star_spoofing,very_heavy,20090303_032901_s4h1A.fts,genuine,40.0,15.0,0.00074365,25.0,38.1464,15.1078,-160.7062,,,
20090303_040901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090303_040901_s4h1A.fts,star_spoofing,very_heavy,20090303_040901_s4h1A.fts,genuine,40.0,15.0,0.00066591,25.0,38.1745,15.1173,-160.7139,,,
20090303_044901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090303_044901_s4h1A.fts,star_spoofing,very_heavy,20090303_044901_s4h1A.fts,genuine,40.0,15.0,0.00079112,25.0,38.2032,15.1265,-160.7176,,,
20090303_052901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090303_052901_s4h1A.fts,star_spoofing,very_heavy,20090303_052901_s4h1A.fts,genuine,40.0,15.0,0.00072069,25.0,38.2315,15.1349,-160.731,,,
20090303_060901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090303_060901_s4h1A.fts,star_spoofing,very_heavy,20090303_060901_s4h1A.fts,genuine,40.0,15.0,0.00070136,25.0,38.2602,15.1436,-160.7347,,,
20090303_064901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090303_064901_s4h1A.fts,star_spoofing,very_heavy,20090303_064901_s4h1A.fts,genuine,40.0,15.0,0.00073242,25.0,38.2891,15.1529,-160.7445,,,
20090303_072901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090303_072901_s4h1A.fts,star_spoofing,very_heavy,20090303_072901_s4h1A.fts,genuine,40.0,15.0,0.00065661,25.0,38.3176,15.1617,-160.7593,,,
20090303_080901_s4h1A__star_spoofing__very_heavy.fts,adversarial,,,,,,,,20090303_080901_s4h1A.fts,star_spoofing,very_heavy,20090303_080901_s4h1A.fts,genuine,40.0,15.0,0.0006402,26.0,38.3466,15.1699,-160.7628,,,
